AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
LAX,Los Angeles International Airport,341,0,657,192,211,183,0,30,47,47,9,2024-06-10,210,1600 - 1700,2024-08-05 10:23:08,84,46,670,84,A273,Tom Bradley International Terminal,1631,20,961,81
LAX,Los Angeles International Airport,717,0,772,482,116,0,0,22,40,65,10,2024-06-10,288,1700 - 1800,2024-08-05 10:23:08,54,29,659,54,A273,Tom Bradley International Terminal,2152,19,1493,53
LAX,Los Angeles International Airport,686,0,844,239,49,0,0,20,36,55,9,2024-06-10,211,1800 - 1900,2024-08-05 10:23:08,57,26,680,57,A273,Tom Bradley International Terminal,1873,16,1193,50
LAX,Los Angeles International Airport,124,0,201,203,21,0,0,26,34,11,2,2024-06-10,12,1900 - 2000,2024-08-05 10:23:08,48,30,418,48,A273,Tom Bradley International Terminal,560,16,142,47
LAX,Los Angeles International Airport,680,0,809,275,103,30,5,21,40,60,8,2024-06-10,189,2000 - 2100,2024-08-05 10:23:08,94,26,839,93,A273,Tom Bradley International Terminal,1962,18,1123,94
LAX,Los Angeles International Airport,381,0,703,178,36,0,0,21,39,41,6,2024-06-10,160,2100 - 2200,2024-08-05 10:23:08,59,26,448,59,A273,Tom Bradley International Terminal,1339,18,891,59
LAX,Los Angeles International Airport,127,0,375,232,34,0,0,26,23,22,5,2024-06-10,32,2200 - 2300,2024-08-05 10:23:08,52,32,309,50,A273,Tom Bradley International Terminal,790,22,481,52
LAX,Los Angeles International Airport,451,0,473,46,0,0,0,16,24,30,6,2024-06-10,81,2300 - 0000,2024-08-05 10:23:08,35,18,283,35,A273,Tom Bradley International Terminal,1000,15,717,34
LAX,Los Angeles International Airport,126,0,0,0,0,0,0,6,19,1,1,2024-06-11,11,0000 - 0100,2024-08-05 10:23:08,14,8,42,14,A273,Tom Bradley International Terminal,127,6,85,14
LAX,Los Angeles International Airport,91,0,204,202,162,55,0,35,30,24,4,2024-06-11,62,0500 - 0600,2024-08-05 10:23:08,70,37,344,70,A273,Tom Bradley International Terminal,738,33,394,68
LAX,Los Angeles International Airport,202,0,251,310,42,2,0,25,29,27,4,2024-06-11,97,0600 - 0700,2024-08-05 10:23:08,62,31,425,62,A273,Tom Bradley International Terminal,834,20,409,49
LAX,Los Angeles International Airport,302,0,383,299,105,10,0,26,31,40,6,2024-06-11,57,0700 - 0800,2024-08-05 10:23:08,66,26,735,66,A273,Tom Bradley International Terminal,1139,25,404,66
LAX,Los Angeles International Airport,126,0,289,4,0,0,0,17,27,12,2,2024-06-11,43,0800 - 0900,2024-08-05 10:23:08,31,17,203,31,A273,Tom Bradley International Terminal,431,18,228,28
LAX,Los Angeles International Airport,79,0,237,184,180,54,0,35,38,21,3,2024-06-11,30,0900 - 1000,2024-08-05 10:23:08,70,39,479,70,A273,Tom Bradley International Terminal,755,28,276,67
LAX,Los Angeles International Airport,1036,0,420,47,0,0,0,12,42,42,8,2024-06-11,109,1000 - 1100,2024-08-05 10:23:08,43,15,844,43,A273,Tom Bradley International Terminal,1545,9,701,32
LAX,Los Angeles International Airport,484,0,483,121,6,0,0,18,39,33,6,2024-06-11,97,1100 - 1200,2024-08-05 10:23:08,50,22,509,50,A273,Tom Bradley International Terminal,1127,14,618,47
LAX,Los Angeles International Airport,907,0,563,44,0,0,0,13,43,44,7,2024-06-11,156,1200 - 1300,2024-08-05 10:23:08,44,15,781,44,A273,Tom Bradley International Terminal,1558,11,777,44
LAX,Los Angeles International Airport,759,0,998,186,3,0,0,18,42,60,9,2024-06-11,227,1300 - 1400,2024-08-05 10:23:08,46,21,1012,46,A273,Tom Bradley International Terminal,2006,15,994,44
LAX,Los Angeles International Airport,586,0,830,410,13,0,0,21,48,61,8,2024-06-11,170,1400 - 1500,2024-08-05 10:23:08,48,23,1071,48,A273,Tom Bradley International Terminal,1900,19,829,46
LAX,Los Angeles International Airport,942,0,437,22,0,0,0,12,45,55,6,2024-06-11,153,1500 - 1600,2024-08-05 10:23:08,33,13,598,32,A273,Tom Bradley International Terminal,1456,11,858,33
LAX,Los Angeles International Airport,1323,0,818,84,14,6,0,14,53,72,12,2024-06-11,259,1600 - 1700,2024-08-05 10:23:08,66,17,977,66,A273,Tom Bradley International Terminal,2317,12,1340,57
LAX,Los Angeles International Airport,883,0,350,21,0,0,0,12,41,40,6,2024-06-11,154,1700 - 1800,2024-08-05 10:23:08,45,14,527,45,A273,Tom Bradley International Terminal,1294,11,767,45
LAX,Los Angeles International Airport,898,0,430,0,0,0,0,12,35,37,7,2024-06-11,153,1800 - 1900,2024-08-05 10:23:08,29,14,491,29,A273,Tom Bradley International Terminal,1365,11,874,29
LAX,Los Angeles International Airport,362,0,257,27,0,0,0,15,30,22,3,2024-06-11,42,1900 - 2000,2024-08-05 10:23:08,38,17,434,38,A273,Tom Bradley International Terminal,668,12,234,37
LAX,Los Angeles International Airport,573,0,823,499,159,44,0,25,42,57,9,2024-06-11,139,2000 - 2100,2024-08-05 10:23:08,65,28,1085,65,A273,Tom Bradley International Terminal,2155,22,1070,64
LAX,Los Angeles International Airport,558,0,550,223,15,0,0,18,40,41,6,2024-06-11,115,2100 - 2200,2024-08-05 10:23:08,49,22,638,49,A273,Tom Bradley International Terminal,1387,16,749,46
LAX,Los Angeles International Airport,422,0,246,34,0,0,0,14,34,21,5,2024-06-11,19,2200 - 2300,2024-08-05 10:23:08,43,16,273,43,A273,Tom Bradley International Terminal,723,13,450,37
LAX,Los Angeles International Airport,238,0,259,15,0,0,0,16,13,13,4,2024-06-11,22,2300 - 0000,2024-08-05 10:23:08,36,19,195,36,A273,Tom Bradley International Terminal,525,15,330,36
LAX,Los Angeles International Airport,219,0,148,2,0,0,0,13,37,17,2,2024-06-12,54,0500 - 0600,2024-08-05 10:23:16,35,17,173,35,A273,Tom Bradley International Terminal,386,10,213,32
LAX,Los Angeles International Airport,986,0,366,31,0,0,0,11,45,42,7,2024-06-12,132,0600 - 0700,2024-08-05 10:23:16,40,15,755,40,A273,Tom Bradley International Terminal,1425,8,670,40
LAX,Los Angeles International Airport,241,0,568,146,7,0,0,21,39,26,5,2024-06-12,32,0700 - 0800,2024-08-05 10:23:16,46,24,533,46,A273,Tom Bradley International Terminal,988,18,455,33
LAX,Los Angeles International Airport,495,0,73,0,0,0,0,10,40,15,3,2024-06-12,28,0800 - 0900,2024-08-05 10:23:16,21,11,322,21,A273,Tom Bradley International Terminal,583,9,261,18
LAX,Los Angeles International Airport,261,0,253,21,0,0,0,16,37,14,3,2024-06-12,18,0900 - 1000,2024-08-05 10:23:16,33,17,402,33,A273,Tom Bradley International Terminal,549,14,147,33
LAX,Los Angeles International Airport,811,0,352,0,0,0,0,11,51,30,4,2024-06-12,70,1000 - 1100,2024-08-05 10:23:16,29,13,739,29,A273,Tom Bradley International Terminal,1193,8,454,29
LAX,Los Angeles International Airport,872,0,911,26,0,0,0,15,45,54,10,2024-06-12,136,1100 - 1200,2024-08-05 10:23:16,37,16,941,37,A273,Tom Bradley International Terminal,1863,14,922,32
LAX,Los Angeles International Airport,508,0,511,147,15,0,0,18,41,39,6,2024-06-12,61,1200 - 1300,2024-08-05 10:23:16,53,22,627,53,A273,Tom Bradley International Terminal,1220,15,593,53
LAX,Los Angeles International Airport,905,0,698,209,16,0,0,17,39,57,9,2024-06-12,199,1300 - 1400,2024-08-05 10:23:16,50,24,825,50,A273,Tom Bradley International Terminal,1885,12,1060,43
LAX,Los Angeles International Airport,798,0,728,512,332,104,0,26,55,90,10,2024-06-12,215,1400 - 1500,2024-08-05 10:23:16,73,35,1557,73,A273,Tom Bradley International Terminal,2564,13,1007,66
LAX,Los Angeles International Airport,246,0,498,137,97,0,0,24,43,28,5,2024-06-12,137,1500 - 1600,2024-08-05 10:23:16,58,34,370,58,A273,Tom Bradley International Terminal,1006,18,636,48
LAX,Los Angeles International Airport,1282,0,862,577,346,50,0,23,55,94,15,2024-06-12,270,1600 - 1700,2024-08-05 10:23:16,74,33,1478,74,A273,Tom Bradley International Terminal,3211,15,1733,56
LAX,Los Angeles International Airport,214,0,703,353,72,0,0,25,35,33,6,2024-06-12,162,1700 - 1800,2024-08-05 10:23:16,57,34,354,57,A273,Tom Bradley International Terminal,1375,22,1021,48
LAX,Los Angeles International Airport,692,0,795,419,92,3,0,21,38,65,11,2024-06-12,203,1800 - 1900,2024-08-05 10:23:16,61,28,1109,61,A273,Tom Bradley International Terminal,2066,14,957,44
LAX,Los Angeles International Airport,415,0,661,394,265,3,0,27,36,50,6,2024-06-12,141,1900 - 2000,2024-08-05 10:23:16,62,38,742,62,A273,Tom Bradley International Terminal,1788,19,1046,57
LAX,Los Angeles International Airport,863,0,592,192,69,2,0,18,42,48,10,2024-06-12,176,2000 - 2100,2024-08-05 10:23:16,61,24,649,61,A273,Tom Bradley International Terminal,1766,14,1117,61
LAX,Los Angeles International Airport,336,0,134,109,23,0,0,17,40,21,3,2024-06-12,39,2100 - 2200,2024-08-05 10:23:16,50,28,257,50,A273,Tom Bradley International Terminal,623,10,366,49
LAX,Los Angeles International Airport,383,0,451,303,58,0,0,22,21,42,8,2024-06-12,47,2200 - 2300,2024-08-05 10:23:16,58,27,639,58,A273,Tom Bradley International Terminal,1237,17,598,54
LAX,Los Angeles International Airport,288,0,173,22,0,0,0,14,13,10,4,2024-06-12,22,2300 - 0000,2024-08-05 10:23:16,39,17,216,37,A273,Tom Bradley International Terminal,493,12,277,39
LAX,Los Angeles International Airport,90,0,206,226,19,0,0,27,40,17,2,2024-06-13,46,0500 - 0600,2024-08-05 10:23:16,54,30,384,54,A273,Tom Bradley International Terminal,558,20,174,52
LAX,Los Angeles International Airport,514,0,326,82,0,0,0,14,38,30,6,2024-06-13,86,0600 - 0700,2024-08-05 10:23:16,43,18,439,43,A273,Tom Bradley International Terminal,952,11,513,42
LAX,Los Angeles International Airport,345,0,326,245,77,0,0,23,42,31,4,2024-06-13,41,0700 - 0800,2024-08-05 10:23:16,54,25,648,54,A273,Tom Bradley International Terminal,1024,20,376,52
LAX,Los Angeles International Airport,427,0,328,108,22,0,0,17,40,25,4,2024-06-13,35,0800 - 0900,2024-08-05 10:23:16,52,20,600,52,A273,Tom Bradley International Terminal,910,12,310,52
LAX,Los Angeles International Airport,216,0,302,272,92,9,0,27,37,22,4,2024-06-13,26,0900 - 1000,2024-08-05 10:23:16,62,26,598,62,A273,Tom Bradley International Terminal,913,29,315,62
LAX,Los Angeles International Airport,587,0,432,54,2,0,0,14,39,33,4,2024-06-13,65,1000 - 1100,2024-08-05 10:23:16,47,17,739,47,A273,Tom Bradley International Terminal,1108,10,369,33
LAX,Los Angeles International Airport,362,0,668,723,224,21,0,29,40,59,11,2024-06-13,109,1100 - 1200,2024-08-05 10:23:16,70,33,1255,70,A273,Tom Bradley International Terminal,2057,23,802,69
LAX,Los Angeles International Airport,183,0,302,492,121,2,0,30,42,28,6,2024-06-13,73,1200 - 1300,2024-08-05 10:23:16,61,32,698,61,A273,Tom Bradley International Terminal,1128,27,430,58
LAX,Los Angeles International Airport,703,0,988,383,113,11,0,21,45,63,11,2024-06-13,267,1300 - 1400,2024-08-05 10:23:16,64,22,1035,64,A273,Tom Bradley International Terminal,2261,20,1226,63
LAX,Los Angeles International Airport,427,0,791,354,407,344,0,34,53,72,10,2024-06-13,229,1400 - 1500,2024-08-05 10:23:16,78,45,1365,78,A273,Tom Bradley International Terminal,2395,19,1030,64
LAX,Los Angeles International Airport,519,0,435,363,197,63,0,27,53,48,7,2024-06-13,163,1500 - 1600,2024-08-05 10:23:16,74,39,815,74,A273,Tom Bradley International Terminal,1625,15,810,62
LAX,Los Angeles International Airport,623,0,843,387,156,12,0,23,42,62,12,2024-06-13,217,1600 - 1700,2024-08-05 10:23:16,68,31,1023,68,A273,Tom Bradley International Terminal,2083,16,1060,55
LAX,Los Angeles International Airport,713,0,429,72,0,0,0,14,43,38,6,2024-06-13,180,1700 - 1800,2024-08-05 10:23:16,42,20,474,42,A273,Tom Bradley International Terminal,1252,10,778,42
LAX,Los Angeles International Airport,477,0,722,328,25,0,0,21,35,48,8,2024-06-13,154,1800 - 1900,2024-08-05 10:23:16,50,28,729,50,A273,Tom Bradley International Terminal,1600,17,871,41
LAX,Los Angeles International Airport,136,0,0,0,0,0,0,5,19,5,1,2024-06-13,30,1900 - 2000,2024-08-05 10:23:16,14,8,46,14,A273,Tom Bradley International Terminal,141,4,95,12
LAX,Los Angeles International Airport,831,0,1078,443,100,143,18,24,40,75,11,2024-06-13,197,2000 - 2100,2024-08-05 10:23:16,98,31,1240,98,A273,Tom Bradley International Terminal,2688,19,1448,93
LAX,Los Angeles International Airport,235,0,286,74,141,136,0,32,42,28,4,2024-06-13,65,2100 - 2200,2024-08-05 10:23:16,89,52,409,89,A273,Tom Bradley International Terminal,900,16,491,88
LAX,Los Angeles International Airport,337,0,302,149,234,123,0,32,22,34,7,2024-06-13,62,2200 - 2300,2024-08-05 10:23:16,80,43,671,80,A273,Tom Bradley International Terminal,1179,17,508,76
LAX,Los Angeles International Airport,204,0,135,42,39,7,0,21,17,14,3,2024-06-13,30,2300 - 0000,2024-08-05 10:23:16,62,41,124,62,A273,Tom Bradley International Terminal,441,15,317,56
LAX,Los Angeles International Airport,199,0,329,106,0,0,0,20,34,25,3,2024-06-14,70,0500 - 0600,2024-08-05 10:23:16,39,22,228,39,A273,Tom Bradley International Terminal,659,19,431,38
LAX,Los Angeles International Airport,399,0,1010,283,16,0,0,21,39,49,9,2024-06-14,142,0600 - 0700,2024-08-05 10:23:16,50,26,1060,49,A273,Tom Bradley International Terminal,1757,15,697,50
LAX,Los Angeles International Airport,409,0,406,92,0,0,0,17,36,27,4,2024-06-14,49,0700 - 0800,2024-08-05 10:23:16,43,19,585,43,A273,Tom Bradley International Terminal,934,13,349,40
LAX,Los Angeles International Airport,592,0,60,0,0,0,0,7,35,19,4,2024-06-14,28,0800 - 0900,2024-08-05 10:23:16,21,7,415,21,A273,Tom Bradley International Terminal,671,8,256,21
LAX,Los Angeles International Airport,382,0,333,85,0,0,0,16,42,25,3,2024-06-14,38,0900 - 1000,2024-08-05 10:23:16,42,17,463,41,A273,Tom Bradley International Terminal,825,16,362,42
LAX,Los Angeles International Airport,690,0,775,236,24,0,0,18,43,41,6,2024-06-14,95,1000 - 1100,2024-08-05 10:23:16,51,22,1101,51,A273,Tom Bradley International Terminal,1766,13,665,45
LAX,Los Angeles International Airport,675,0,605,286,79,0,0,20,37,53,8,2024-06-14,211,1100 - 1200,2024-08-05 10:23:16,60,26,888,60,A273,Tom Bradley International Terminal,1698,13,810,57
LAX,Los Angeles International Airport,149,0,360,332,176,16,0,31,33,29,5,2024-06-14,75,1200 - 1300,2024-08-05 10:23:16,65,38,555,65,A273,Tom Bradley International Terminal,1062,23,507,63
LAX,Los Angeles International Airport,512,0,858,728,202,23,0,27,44,71,10,2024-06-14,222,1300 - 1400,2024-08-05 10:23:16,69,33,1189,69,A273,Tom Bradley International Terminal,2394,21,1205,59
LAX,Los Angeles International Airport,330,0,543,617,650,351,0,38,54,85,10,2024-06-14,239,1400 - 1500,2024-08-05 10:23:16,74,48,1391,74,A273,Tom Bradley International Terminal,2576,26,1185,66
LAX,Los Angeles International Airport,213,0,408,299,294,14,0,31,51,36,5,2024-06-14,191,1500 - 1600,2024-08-05 10:23:16,63,46,453,63,A273,Tom Bradley International Terminal,1264,23,811,55
LAX,Los Angeles International Airport,603,0,870,823,111,0,0,25,57,74,10,2024-06-14,266,1600 - 1700,2024-08-05 10:23:16,54,33,1073,54,A273,Tom Bradley International Terminal,2481,20,1408,54
LAX,Los Angeles International Airport,667,0,635,376,155,20,0,23,43,59,9,2024-06-14,223,1700 - 1800,2024-08-05 10:23:16,67,24,730,67,A273,Tom Bradley International Terminal,1912,22,1182,67
LAX,Los Angeles International Airport,230,0,170,580,605,500,329,54,37,79,10,2024-06-14,226,1800 - 1900,2024-08-05 10:23:16,117,73,1121,117,A273,Tom Bradley International Terminal,2493,39,1372,103
LAX,Los Angeles International Airport,139,0,215,277,158,451,38,49,35,38,6,2024-06-14,112,1900 - 2000,2024-08-05 10:23:16,97,63,739,97,A273,Tom Bradley International Terminal,1316,31,577,86
LAX,Los Angeles International Airport,234,0,457,223,267,458,76,43,43,55,7,2024-06-14,72,2000 - 2100,2024-08-05 10:23:16,108,62,869,108,A273,Tom Bradley International Terminal,1770,27,901,100
LAX,Los Angeles International Airport,189,0,438,330,47,106,292,45,29,47,6,2024-06-14,137,2100 - 2200,2024-08-05 10:23:16,116,78,554,116,A273,Tom Bradley International Terminal,1449,26,895,103
LAX,Los Angeles International Airport,255,0,341,183,41,305,134,44,32,42,8,2024-06-14,79,2200 - 2300,2024-08-05 10:23:16,107,69,644,107,A273,Tom Bradley International Terminal,1301,21,657,101
LAX,Los Angeles International Airport,187,0,283,188,65,115,0,30,26,26,6,2024-06-14,40,2300 - 0000,2024-08-05 10:23:16,77,42,441,77,A273,Tom Bradley International Terminal,864,19,423,70
LAX,Los Angeles International Airport,185,0,353,169,25,0,0,23,29,26,3,2024-06-15,107,0500 - 0600,2024-08-05 10:23:16,52,28,304,52,A273,Tom Bradley International Terminal,758,20,454,49
LAX,Los Angeles International Airport,323,0,273,64,4,0,0,17,29,19,4,2024-06-15,54,0600 - 0700,2024-08-05 10:23:16,47,23,287,47,A273,Tom Bradley International Terminal,683,13,396,46
LAX,Los Angeles International Airport,570,0,326,204,0,0,0,18,34,34,5,2024-06-15,89,0700 - 0800,2024-08-05 10:23:16,44,23,681,44,A273,Tom Bradley International Terminal,1134,10,453,41
LAX,Los Angeles International Airport,572,0,221,0,0,0,0,12,31,23,4,2024-06-15,47,0800 - 0900,2024-08-05 10:23:16,26,13,408,26,A273,Tom Bradley International Terminal,816,10,408,23
LAX,Los Angeles International Airport,913,0,604,323,152,6,0,20,37,59,6,2024-06-15,119,0900 - 1000,2024-08-05 10:23:16,62,25,1309,62,A273,Tom Bradley International Terminal,2057,12,748,52
LAX,Los Angeles International Airport,164,0,130,100,81,16,0,27,34,24,2,2024-06-15,15,1000 - 1100,2024-08-05 10:23:16,66,37,305,66,A273,Tom Bradley International Terminal,515,13,210,53
LAX,Los Angeles International Airport,501,0,653,650,446,87,0,31,30,75,11,2024-06-15,247,1100 - 1200,2024-08-05 10:23:16,85,38,1112,85,A273,Tom Bradley International Terminal,2412,25,1300,74
LAX,Los Angeles International Airport,155,0,283,441,308,78,0,36,29,36,6,2024-06-15,107,1200 - 1300,2024-08-05 10:23:16,90,45,625,83,A273,Tom Bradley International Terminal,1301,28,676,90
LAX,Los Angeles International Airport,345,0,342,509,212,443,45,41,35,57,8,2024-06-15,210,1300 - 1400,2024-08-05 10:23:16,99,59,912,99,A273,Tom Bradley International Terminal,1953,26,1041,83
LAX,Los Angeles International Airport,321,4,429,539,287,532,219,47,47,70,10,2024-06-15,243,1400 - 1500,2024-08-05 10:23:16,122,66,1181,122,A273,Tom Bradley International Terminal,2401,30,1220,97
LAX,Los Angeles International Airport,291,0,304,389,410,496,323,52,47,62,8,2024-06-15,225,1500 - 1600,2024-08-05 10:23:16,112,74,1020,112,A273,Tom Bradley International Terminal,2275,35,1255,95
LAX,Los Angeles International Airport,293,7,229,819,617,852,429,55,45,104,13,2024-06-15,291,1600 - 1700,2024-08-05 10:23:16,126,76,1498,126,A273,Tom Bradley International Terminal,3350,39,1852,122
LAX,Los Angeles International Airport,246,0,264,806,341,60,388,48,35,67,9,2024-06-15,267,1700 - 1800,2024-08-05 10:23:16,118,80,690,118,A273,Tom Bradley International Terminal,2172,34,1482,112
LAX,Los Angeles International Airport,342,0,187,774,382,206,378,48,36,69,11,2024-06-15,328,1800 - 1900,2024-08-05 10:23:16,120,80,802,120,A273,Tom Bradley International Terminal,2338,33,1536,113
LAX,Los Angeles International Airport,74,0,130,129,145,20,0,34,34,16,2,2024-06-15,53,1900 - 2000,2024-08-05 10:23:16,67,46,258,67,A273,Tom Bradley International Terminal,514,23,256,60
LAX,Los Angeles International Airport,417,0,1039,238,52,9,0,22,38,42,8,2024-06-15,161,2000 - 2100,2024-08-05 10:23:16,63,25,414,63,A273,Tom Bradley International Terminal,1797,21,1383,63
LAX,Los Angeles International Airport,725,0,499,117,131,114,0,22,35,44,8,2024-06-15,248,2100 - 2200,2024-08-05 10:23:16,77,19,419,77,A273,Tom Bradley International Terminal,1630,23,1211,77
LAX,Los Angeles International Airport,336,0,555,326,144,4,0,26,19,43,8,2024-06-15,91,2200 - 2300,2024-08-05 10:23:16,62,32,663,62,A273,Tom Bradley International Terminal,1408,20,745,53
LAX,Los Angeles International Airport,67,0,255,109,20,0,0,25,15,12,3,2024-06-15,26,2300 - 0000,2024-08-05 10:23:16,53,32,139,52,A273,Tom Bradley International Terminal,463,23,324,53
LAX,Los Angeles International Airport,39,0,33,39,28,3,0,29,4,8,1,2024-06-16,0,0400 - 0500,2024-08-05 10:23:16,90,33,51,83,A273,Tom Bradley International Terminal,150,27,99,90
